tipo      	data       	descricao                          	uf 	municipio                          	codigo ibge
MUNICIPAL 	15/09/2020 	FERIADO RELIGIOSO                  	SP 	LIMEIRA                            	3526902   
MUNICIPAL 	25/02/2020 	FERIADO MUNICIPAL                  	SP 	LINS                               	3527108   
MUNICIPAL 	15/08/2020 	FERIADO RELIGIOSO                  	SP 	LORENA                             	3527207   
MUNICIPAL 	14/11/2020 	DIA DO MUNICÍPIO                   	SP 	LORENA                             	3527207   
MUNICIPAL 	04/04/2020 	DIA DO MUNICÍPIO                   	SP 	MARILIA                            	3529005   
MUNICIPAL 	08/12/2020 	FERIADO MUNICIPAL                  	SP 	MARILIA                            	3529005   
MUNICIPAL 	13/06/2020 	DIA DO MUNICÍPIO                   	SP 	MARTINOPOLIS                       	3529203   
MUNICIPAL 	29/06/2020 	FERIADO RELIGIOSO                  	SP 	MARTINOPOLIS                       	3529203   
MUNICIPAL 	02/12/2020 	FERIADO RELIGIOSO                  	SP 	MARTINOPOLIS                       	3529203   
MUNICIPAL 	06/08/2020 	FERIADO RELIGIOSO                  	SP 	MATAO                              	3529302   
MUNICIPAL 	27/08/2020 	DIA DO MUNICÍPIO                   	SP 	MATAO                              	3529302   
MUNICIPAL 	22/05/2020 	FERIADO MUNICIPAL                  	SP 	MAUA                               	3529401   
MUNICIPAL 	20/11/2020 	FERIADO MUNICIPAL                  	SP 	MAUA                               	3529401   
MUNICIPAL 	08/12/2020 	DIA DO MUNICÍPIO                   	SP 	MAUA                               	3529401   
MUNICIPAL 	15/09/2020 	FERIADO RELIGIOSO                  	SP 	MIRACATU                           	3529906   
MUNICIPAL 	30/11/2020 	DIA DO MUNICÍPIO                   	SP 	MIRACATU                           	3529906   
MUNICIPAL 	29/06/2020 	FERIADO RELIGIOSO                  	SP 	MIRASSOL                           	3530300   
MUNICIPAL 	08/09/2020 	DIA DO MUNICÍPIO                   	SP 	MIRASSOL                           	3530300   
MUNICIPAL 	06/01/2020 	FERIADO RELIGIOSO                  	SP 	MOCOCA                             	3530508   
MUNICIPAL 	20/01/2020 	FERIADO RELIGIOSO                  	SP 	MOCOCA                             	3530508   
MUNICIPAL 	05/04/2020 	FERIADO MUNICIPAL                  	SP 	MOCOCA                             	3530508   
MUNICIPAL 	22/05/2020 	FERIADO MUNICIPAL                  	SP 	MOGI DAS CRUZES                    	3530607   
MUNICIPAL 	26/07/2020 	FERIADO RELIGIOSO                  	SP 	MOGI DAS CRUZES                    	3530607   
MUNICIPAL 	01/09/2020 	DIA DO MUNICÍPIO                   	SP 	MOGI DAS CRUZES                    	3530607   
MUNICIPAL 	20/11/2020 	FERIADO MUNICIPAL                  	SP 	MOGI DAS CRUZES                    	3530607   
MUNICIPAL 	09/04/2020 	FERIADO MUNICIPAL                  	SP 	MOGI GUACU                         	3530706   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	SP 	MOGI GUACU                         	3530706   
MUNICIPAL 	19/03/2020 	FERIADO RELIGIOSO                  	SP 	MOGI MIRIM                         	3530805   
MUNICIPAL 	22/10/2020 	FERIADO MUNICIPAL                  	SP 	MOGI MIRIM                         	3530805   
MUNICIPAL 	20/11/2020 	FERIADO MUNICIPAL                  	SP 	MONGAGUA                           	3531100   
MUNICIPAL 	07/12/2020 	DIA DO MUNICÍPIO                   	SP 	MONGAGUA                           	3531100   
MUNICIPAL 	15/05/2020 	DIA DO MUNICÍPIO                   	SP 	MONTE ALTO                         	3531308   
MUNICIPAL 	06/08/2020 	FERIADO RELIGIOSO                  	SP 	MONTE ALTO                         	3531308   
MUNICIPAL 	10/03/2020 	DIA DO MUNICÍPIO                   	SP 	MONTE APRAZIVEL                    	3531407   
MUNICIPAL 	06/08/2020 	FERIADO RELIGIOSO                  	SP 	MONTE APRAZIVEL                    	3531407   
MUNICIPAL 	06/01/2020 	DIA DO MUNICÍPIO                   	SP 	MORRO AGUDO                        	3531902   
MUNICIPAL 	19/03/2020 	FERIADO RELIGIOSO                  	SP 	MORRO AGUDO                        	3531902   
MUNICIPAL 	06/01/2020 	DIA DO MUNICÍPIO                   	SP 	NHANDEARA                          	3532603   
MUNICIPAL 	15/09/2020 	FERIADO RELIGIOSO                  	SP 	NOVA ODESSA                        	3533403   
MUNICIPAL 	20/11/2020 	FERIADO MUNICIPAL                  	SP 	NOVA ODESSA                        	3533403   
MUNICIPAL 	19/03/2020 	FERIADO RELIGIOSO                  	SP 	NOVO HORIZONTE                     	3533502   
MUNICIPAL 	28/10/2020 	DIA DO MUNICÍPIO                   	SP 	NOVO HORIZONTE                     	3533502   
MUNICIPAL 	02/03/2020 	DIA DO MUNICÍPIO                   	SP 	OLIMPIA                            	3533908   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	SP 	OLIMPIA                            	3533908   
MUNICIPAL 	19/03/2020 	FERIADO RELIGIOSO                  	SP 	ORLANDIA                           	3534302   
MUNICIPAL 	30/03/2020 	FERIADO RELIGIOSO                  	SP 	ORLANDIA                           	3534302   
MUNICIPAL 	19/02/2020 	DIA DO MUNICÍPIO                   	SP 	OSASCO                             	3534401   
MUNICIPAL 	13/06/2020 	FERIADO RELIGIOSO                  	SP 	OSASCO                             	3534401   
MUNICIPAL 	19/03/2020 	FERIADO RELIGIOSO                  	SP 	OSVALDO CRUZ                       	3534609   
MUNICIPAL 	06/06/2020 	DIA DO MUNICÍPIO                   	SP 	OSVALDO CRUZ                       	3534609   
MUNICIPAL 	06/08/2020 	FERIADO RELIGIOSO                  	SP 	OURINHOS                           	3534708   
MUNICIPAL 	13/12/2020 	DIA DO MUNICÍPIO                   	SP 	OURINHOS                           	3534708   
MUNICIPAL 	20/01/2020 	FERIADO RELIGIOSO                  	SP 	PALMITAL                           	3535309   
MUNICIPAL 	21/04/2020 	DIA DO MUNICÍPIO                   	SP 	PALMITAL                           	3535309   
MUNICIPAL 	20/11/2020 	FERIADO MUNICIPAL                  	SP 	PALMITAL                           	3535309   
MUNICIPAL 	12/03/2020 	DIA DO MUNICÍPIO                   	SP 	PARAGUACU PAULISTA                 	3535507   
MUNICIPAL 	09/07/2020 	FERIADO RELIGIOSO                  	SP 	PARAGUACU PAULISTA                 	3535507   
MUNICIPAL 	20/01/2020 	FERIADO RELIGIOSO                  	SP 	PEDERNEIRAS                        	3536703   
MUNICIPAL 	22/05/2020 	DIA DO MUNICÍPIO                   	SP 	PEDERNEIRAS                        	3536703   
MUNICIPAL 	26/07/2020 	FERIADO RELIGIOSO                  	SP 	PEDREIRA                           	3537107   
MUNICIPAL 	20/11/2020 	FERIADO MUNICIPAL                  	SP 	PEDREIRA                           	3537107   
MUNICIPAL 	18/02/2020 	DIA DO MUNICÍPIO                   	SP 	PERUIBE                            	3537602   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	SP 	PERUIBE                            	3537602   
MUNICIPAL 	20/11/2020 	FERIADO MUNICIPAL                  	SP 	PERUIBE                            	3537602   
MUNICIPAL 	15/08/2020 	FERIADO RELIGIOSO                  	SP 	PIEDADE                            	3537800   
MUNICIPAL 	06/08/2020 	FERIADO RELIGIOSO                  	SP 	PILAR DO SUL                       	3537909   
MUNICIPAL 	13/04/2020 	FERIADO RELIGIOSO                  	SP 	PINDAMONHANGABA                    	3538006   
MUNICIPAL 	08/09/2020 	FERIADO RELIGIOSO                  	SP 	PINDAMONHANGABA                    	3538006   
MUNICIPAL 	13/06/2020 	FERIADO RELIGIOSO                  	SP 	PIRACICABA                         	3538709   
MUNICIPAL 	08/12/2020 	FERIADO MUNICIPAL                  	SP 	PIRACICABA                         	3538709   
MUNICIPAL 	20/01/2020 	DIA DO MUNICÍPIO                   	SP 	PIRAJU                             	3538808   
MUNICIPAL 	06/08/2020 	FERIADO MUNICIPAL                  	SP 	PIRASSUNUNGA                       	3539301   
MUNICIPAL 	08/12/2020 	FERIADO MUNICIPAL                  	SP 	PIRASSUNUNGA                       	3539301   
MUNICIPAL 	20/01/2020 	FERIADO RELIGIOSO                  	SP 	PITANGUEIRAS                       	3539509   
MUNICIPAL 	27/07/2020 	DIA DO MUNICÍPIO                   	SP 	PITANGUEIRAS                       	3539509   
MUNICIPAL 	15/08/2020 	FERIADO RELIGIOSO                  	SP 	PORTO FELIZ                        	3540606   
MUNICIPAL 	20/01/2020 	FERIADO RELIGIOSO                  	SP 	PORTO FERREIRA                     	3540705   
MUNICIPAL 	29/07/2020 	FERIADO MUNICIPAL                  	SP 	PORTO FERREIRA                     	3540705   
MUNICIPAL 	29/06/2020 	FERIADO RELIGIOSO                  	SP 	PRAIA GRANDE                       	3541000   
MUNICIPAL 	27/03/2020 	FERIADO MUNICIPAL                  	SP 	PRESIDENTE EPITACIO                	3541307   
MUNICIPAL 	29/06/2020 	FERIADO RELIGIOSO                  	SP 	PRESIDENTE EPITACIO                	3541307   
MUNICIPAL 	15/08/2020 	FERIADO RELIGIOSO                  	SP 	PRESIDENTE EPITACIO                	3541307   
MUNICIPAL 	20/01/2020 	FERIADO RELIGIOSO                  	SP 	PRESIDENTE PRUDENTE                	3541406   
MUNICIPAL 	14/09/2020 	FERIADO MUNICIPAL                  	SP 	PRESIDENTE PRUDENTE                	3541406   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	SP 	PRESIDENTE PRUDENTE                	3541406   
MUNICIPAL 	13/05/2020 	FERIADO RELIGIOSO                  	SP 	PRESIDENTE VENCESLAU               	3541505   
MUNICIPAL 	02/09/2020 	FERIADO MUNICIPAL                  	SP 	PRESIDENTE VENCESLAU               	3541505   
MUNICIPAL 	02/02/2020 	FERIADO RELIGIOSO                  	SP 	RANCHARIA                          	3542206   
MUNICIPAL 	13/06/2020 	FERIADO RELIGIOSO                  	SP 	RANCHARIA                          	3542206   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	SP 	RANCHARIA                          	3542206   
MUNICIPAL 	30/11/2020 	DIA DO MUNICÍPIO                   	SP 	REGISTRO                           	3542602   
MUNICIPAL 	03/12/2020 	FERIADO RELIGIOSO                  	SP 	REGISTRO                           	3542602   
MUNICIPAL 	19/03/2020 	DIA DO MUNICÍPIO                   	SP 	RIBEIRAO PIRES                     	3543303   
MUNICIPAL 	22/05/2020 	FERIADO MUNICIPAL                  	SP 	RIBEIRAO PIRES                     	3543303   
MUNICIPAL 	20/11/2020 	FERIADO MUNICIPAL                  	SP 	RIBEIRAO PIRES                     	3543303   
MUNICIPAL 	20/01/2020 	FERIADO RELIGIOSO                  	SP 	RIBEIRAO PRETO                     	3543402   
MUNICIPAL 	19/06/2020 	FERIADO RELIGIOSO                  	SP 	RIBEIRAO PRETO                     	3543402   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	SP 	RIO CLARO                          	3543907   
MUNICIPAL 	10/07/2020 	DIA DO MUNICÍPIO                   	SP 	RIO DAS PEDRAS                     	3544004   
MUNICIPAL 	06/08/2020 	FERIADO RELIGIOSO                  	SP 	RIO DAS PEDRAS                     	3544004   
MUNICIPAL 	02/02/2020 	FERIADO RELIGIOSO                  	SP 	ROSANA                             	3544251   
MUNICIPAL 	05/11/2020 	DIA DO MUNICÍPIO                   	SP 	ROSANA                             	3544251   
MUNICIPAL 	08/09/2020 	FERIADO RELIGIOSO                  	SP 	SALTO                              	3545209   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	SP 	SALTO DE PIRAPORA                  	3545308   
MUNICIPAL 	20/11/2020 	FERIADO MUNICIPAL                  	SP 	SANTA BARBARA D OESTE              	3545803   
MUNICIPAL 	04/12/2020 	FERIADO RELIGIOSO                  	SP 	SANTA BARBARA D OESTE              	3545803   
MUNICIPAL 	03/05/2020 	FERIADO MUNICIPAL                  	SP 	SANTA CRUZ DAS PALMEIRAS           	3546306   
MUNICIPAL 	14/09/2020 	FERIADO RELIGIOSO                  	SP 	SANTA CRUZ DAS PALMEIRAS           	3546306   
MUNICIPAL 	20/01/2020 	DIA DO MUNICÍPIO                   	SP 	SANTA CRUZ DO RIO PARDO            	3546405   
MUNICIPAL 	13/05/2020 	FERIADO MUNICIPAL                  	SP 	SANTA CRUZ DO RIO PARDO            	3546405   
MUNICIPAL 	24/06/2020 	DIA DO MUNICÍPIO                   	SP 	SANTA FE DO SUL                    	3546603   
MUNICIPAL 	04/07/2020 	FERIADO MUNICIPAL                  	SP 	SANTA ISABEL                       	3546801   
MUNICIPAL 	26/07/2020 	FERIADO RELIGIOSO                  	SP 	SANTANA DE PARNAIBA                	3547304   
MUNICIPAL 	14/11/2020 	FERIADO RELIGIOSO                  	SP 	SANTANA DE PARNAIBA                	3547304   
MUNICIPAL 	22/01/2020 	FERIADO RELIGIOSO                  	SP 	SANTO ANASTACIO                    	3547700   
MUNICIPAL 	19/11/2020 	DIA DO MUNICÍPIO                   	SP 	SANTO ANASTACIO                    	3547700   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	SP 	SANTO ANASTACIO                    	3547700   
MUNICIPAL 	08/04/2020 	DIA DO MUNICÍPIO                   	SP 	SANTO ANDRE                        	3547809   
MUNICIPAL 	22/05/2020 	FERIADO MUNICIPAL                  	SP 	SANTO ANDRE                        	3547809   
MUNICIPAL 	20/11/2020 	FERIADO MUNICIPAL                  	SP 	SANTO ANDRE                        	3547809   
MUNICIPAL 	26/01/2020 	FERIADO MUNICIPAL                  	SP 	SANTOS                             	3548500   
MUNICIPAL 	08/09/2020 	FERIADO RELIGIOSO                  	SP 	SANTOS                             	3548500   
MUNICIPAL 	20/11/2020 	FERIADO MUNICIPAL                  	SP 	SANTOS                             	3548500   
MUNICIPAL 	22/05/2020 	FERIADO MUNICIPAL                  	SP 	SAO BERNARDO DO CAMPO              	3548708   
MUNICIPAL 	20/08/2020 	DIA DO MUNICÍPIO                   	SP 	SAO BERNARDO DO CAMPO              	3548708   
MUNICIPAL 	20/11/2020 	FERIADO MUNICIPAL                  	SP 	SAO BERNARDO DO CAMPO              	3548708   
MUNICIPAL 	22/05/2020 	FERIADO MUNICIPAL                  	SP 	SAO CAETANO DO SUL                 	3548807   
MUNICIPAL 	28/07/2020 	DIA DO MUNICÍPIO                   	SP 	SAO CAETANO DO SUL                 	3548807   
MUNICIPAL 	20/11/2020 	FERIADO MUNICIPAL                  	SP 	SAO CAETANO DO SUL                 	3548807   
MUNICIPAL 	15/08/2020 	FERIADO RELIGIOSO                  	SP 	SAO CARLOS                         	3548906   
MUNICIPAL 	04/11/2020 	FERIADO RELIGIOSO                  	SP 	SAO CARLOS                         	3548906   
MUNICIPAL 	24/06/2020 	FERIADO MUNICIPAL                  	SP 	SAO JOAO DA BOA VISTA              	3549102   
MUNICIPAL 	30/05/2020 	DIA DO MUNICÍPIO                   	SP 	SAO JOAQUIM DA BARRA               	3549409   
MUNICIPAL 	26/07/2020 	FERIADO RELIGIOSO                  	SP 	SAO JOAQUIM DA BARRA               	3549409   
MUNICIPAL 	19/03/2020 	FERIADO RELIGIOSO                  	SP 	SAO JOSE DO RIO PARDO              	3549706   
MUNICIPAL 	15/08/2020 	FERIADO MUNICIPAL                  	SP 	SAO JOSE DO RIO PARDO              	3549706   
MUNICIPAL 	19/03/2020 	DIA DO MUNICÍPIO                   	SP 	SAO JOSE DO RIO PRETO              	3549805   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	SP 	SAO JOSE DO RIO PRETO              	3549805   
MUNICIPAL 	19/03/2020 	FERIADO RELIGIOSO                  	SP 	SAO JOSE DOS CAMPOS                	3549904   
MUNICIPAL 	27/07/2020 	FERIADO MUNICIPAL                  	SP 	SAO JOSE DOS CAMPOS                	3549904   
MUNICIPAL 	17/06/2020 	DIA DO MUNICÍPIO                   	SP 	SAO MANUEL                         	3550100   
MUNICIPAL 	15/08/2020 	FERIADO RELIGIOSO                  	SP 	SAO MANUEL                         	3550100   
MUNICIPAL 	29/09/2020 	FERIADO RELIGIOSO                  	SP 	SAO MIGUEL ARCANJO                 	3550209   
MUNICIPAL 	25/01/2020 	DIA DO MUNICÍPIO                   	SP 	SAO PAULO                          	3550308   
MUNICIPAL 	20/05/2020 	FERIADO MUNICIPAL                  	SP 	SAO PAULO                          	3550308   
